source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,47,2409.07795v2,Robust and efficient estimation in the presence of a randomly censored covariate,http://arxiv.org/abs/2409.07795v2,2024-09-12T06:55:55+00:00,Seong-ho Lee,Lee,Lee; Richardson; Ma; Marder; Garcia,Seong-ho Lee; Brian D. Richardson; Yanyuan Ma; Karen S. Marder; Tanya P. Garcia,3,False,"The paper develops a semiparametric estimator for regression with right-censored covariates, motivated by Huntington's disease research, and demonstrates robustness and efficiency under model misspecification.","The proposed estimator is doubly robust and semiparametrically efficient, making it statistically reliable even when nuisance models are misspecified, though its direct applicability to claims reserving is limited.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,48,2008.05693v4,SynthETIC: an individual insurance claim simulator with feature control,http://arxiv.org/abs/2008.05693v4,2020-08-13T05:24:34+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Wang; Wong,Benjamin Avanzi; Gregory Clive Taylor; Melantha Wang; Bernard Wong,9,True,"SynthETIC is an open-source, feature-rich simulator for generating synthetic individual insurance claims data with customizable complexity, designed to support machine learning research in reserving where real data is scarce.","The simulator enables realistic, controlled experimentation for reserving models by allowing actuarial researchers to generate synthetic claim datasets with configurable development patterns, inflation, and dependencies—filling a critical gap in the non-life actuarial toolkit.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,49,2311.10917v1,Modeling trading games in a stochastic non-life insurance market,http://arxiv.org/abs/2311.10917v1,2023-11-18T00:03:55+00:00,Leonard Mushunje,Mushunje,Mushunje; Allen,Leonard Mushunje; David Edmund Allen,2,False,"The paper models insurer-policyholder and insurer-insurer strategic interactions using game theory and Lotka-Volterra dynamics, focusing on premium setting rather than claims reserving or loss development.","Insurers with higher claim exposure set higher premiums, but the model does not address reserve estimation, claim development, or uncertainty quantification relevant to actuarial reserving.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,50,2106.10770v3,A Neural Frequency-Severity Model and Its Application to Insurance Claims,http://arxiv.org/abs/2106.10770v3,2021-06-20T22:42:47+00:00,Dong-Young Lim,Lim,Lim,Dong-Young Lim,6,False,"The paper introduces a neural network-based frequency-severity model for predicting total claim costs, with applications in pricing and pure premium estimation, validated on French auto data.","While the model offers flexible, nonlinear modeling of frequency and severity with analytic moments, its primary focus on pricing rather than reserving limits its direct applicability to claims reserve estimation.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,51,2506.18136v1,Regression Discontinuity Designs for Functional Data and Random Objects in Geodesic Spaces,http://arxiv.org/abs/2506.18136v1,2025-06-22T18:39:01+00:00,Daisuke Kurisu,Kurisu,Kurisu; Zhou; Otsu; Müller,Daisuke Kurisu; Yidong Zhou; Taisuke Otsu; Hans-Georg Müller,2,False,"The paper extends regression discontinuity designs to non-Euclidean data like functional or compositional outcomes, using geodesic spaces and Fréchet means, with applications in environmental and political science.","While methodologically innovative, the paper has minimal direct or transferable relevance to actuarial claims reserving, as it focuses on causal inference in non-insurance domains without addressing reserve estimation, claim development, or uncertainty quantification.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,52,2302.09510v2,Smooth Backfitting for Additive Hazard Rates,http://arxiv.org/abs/2302.09510v2,2023-02-19T08:50:52+00:00,Stephan M. Bischofberger,Bischofberger,Bischofberger; Hiabu; Mammen; Nielsen,Stephan M. Bischofberger; Munir Hiabu; Enno Mammen; Jens Perch Nielsen,6,False,"The paper adapts smooth backfitting to additive hazard models for survival analysis, with applications including actuarial reserving under censoring and truncation.","This method provides a nonparametric, projection-based estimator for additive hazard rates that remains well-defined even when the true hazard is not additive, offering potential for modeling claim development under complex exposure patterns.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,53,2007.07068v1,Modeling and measuring incurred claims risk liabilities for a multi-line property and casualty insurer,http://arxiv.org/abs/2007.07068v1,2020-07-14T14:50:27+00:00,Carlos Andrés Araiza Iturria,Iturria,Iturria; Godin; Mailhot,Carlos Andrés Araiza Iturria; Frédéric Godin; Mélina Mailhot,8,True,"The paper presents a stochastic, multi-line reserving model using double GLMs and hierarchical copulas to simulate loss triangles and quantify portfolio-level risk under IFRS 17, with empirical validation on car insurance data.","By integrating mean-dispersion modeling and cross-line dependence via copulas, the model enables realistic reserve uncertainty quantification and capital allocation that aligns with regulatory standards.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,54,2405.09797v3,Extrapolating Single-Treatment Effects Out of Factorial Experiments,http://arxiv.org/abs/2405.09797v3,2024-05-16T04:01:53+00:00,Guilherme Duarte,Duarte,Duarte,Guilherme Duarte,1,False,"The paper addresses causal inference in factorial experiments, focusing on identifying single-treatment effects from multi-intervention RCTs, which is unrelated to claims reserving or actuarial modeling.","Single-treatment effects cannot be identified from factorial experiments without strong assumptions, and nonparametric bounds are needed to justify extrapolations.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,55,2303.01129v5,GEMAct: a Python package for non-life (re)insurance modeling,http://arxiv.org/abs/2303.01129v5,2023-03-02T10:21:28+00:00,Gabriele Pittarello,Pittarello,Pittarello; Luini; Marchione,Gabriele Pittarello; Edoardo Luini; Manfred Marvin Marchione,7,True,"GEMAct is a Python package for non-life (re)insurance modeling that supports loss reserving and risk aggregation using advanced probability distributions and copulas, with practical implementations like the AEP algorithm.","The package enables actuarial practitioners to model dependent loss aggregates and reserving uncertainty using flexible, theoretically grounded tools that are directly applicable to real-world reserving problems.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,56,2212.00101v1,mCube: Multinomial Micro-level reserving Model,http://arxiv.org/abs/2212.00101v1,2022-11-30T20:17:48+00:00,Emmanuel Jordy Menvouta,Menvouta,Menvouta; Ponnet; Oirbeek; Verdonck,Emmanuel Jordy Menvouta; Jolien Ponnet; Robin Van Oirbeek; Tim Verdonck,9,True,"The mCube model introduces a multinomial micro-level reserving framework that jointly models claim timing and payment processes for IBNR/RBNS claims, demonstrating strong empirical performance on real bodily injury data.","mCube provides a unified, probabilistic micro-level reserving approach that accurately centers reserve estimates around true values by combining multinomial time modeling with spliced payment distributions.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,57,2603.01821v1,Asymptotics of Ruin Probabilities in a Subordinated Cramér-Lundberg Model,http://arxiv.org/abs/2603.01821v1,2026-03-02T12:53:29+00:00,Jonathan Klinge,Klinge,Klinge; Schmeck,Jonathan Klinge; Maren Diane Schmeck,2,False,"The paper examines ruin probabilities in a modified Cramér-Lundberg model with time-changed claim arrivals, focusing on theoretical asymptotics rather than practical reserving methods.","Introducing claim clustering via subordination increases ruin probability despite unchanged expected claims, but offers no direct utility for actuarial reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,58,1810.08466v2,ALM for insurers with multiple underwriting lines and portfolio constraints: a Lagrangian duality approach,http://arxiv.org/abs/1810.08466v2,2018-10-19T12:35:36+00:00,Rafael Serrano,Serrano,Serrano; Castillo,Rafael Serrano; Camilo Castillo,2,False,"This paper addresses asset-liability management (ALM) for insurers with multiple underwriting lines using stochastic control and Lagrangian duality, but does not focus on claims reserving methodologies or reserve estimation.",The paper provides optimal investment-underwriting strategies under risk constraints but offers minimal direct value to actuarial reserving research or practice.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,59,2011.11959v2,Provably-Robust Runtime Monitoring of Neuron Activation Patterns,http://arxiv.org/abs/2011.11959v2,2020-11-24T08:37:18+00:00,Chih-Hong Cheng,Cheng,Cheng,Chih-Hong Cheng,2,False,"The paper focuses on runtime monitoring of neural network activation patterns for safety-critical systems like autonomous driving, with no direct application to actuarial claims reserving or loss modelling.",This work enhances robustness in DNN monitoring for autonomous systems but offers no practical value or transferability to general insurance reserving tasks.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,60,2312.04108v1,Current poisson's ratio values of finite element models are too low to consider soft tissues nearly-incompressible: illustration on the human heel region,http://arxiv.org/abs/2312.04108v1,2023-12-07T07:49:49+00:00,Nolwenn Fougeron,Fougeron,Fougeron; Trebbi; Keenan; Payan; Chagnon,Nolwenn Fougeron; Alessio Trebbi; Bethany Keenan; Yohan Payan; Gregory Chagnon,0,False,"This paper investigates Poisson's ratio in finite element models of human heel soft tissues and its impact on volume change estimation under mechanical load, with no connection to actuarial reserving or insurance claims modeling.","Poisson's ratio values significantly affect simulated tissue deformation accuracy, but the study has no relevance to claims reserving, loss modeling, or actuarial machine learning applications.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,61,2203.07145v2,Bridging the gap between pricing and reserving with an occurrence and development model for non-life insurance claims,http://arxiv.org/abs/2203.07145v2,2022-03-14T14:40:36+00:00,Jonas Crevecoeur,Crevecoeur,Crevecoeur; Antonio; Desmedt; Masquelein,Jonas Crevecoeur; Katrien Antonio; Stijn Desmedt; Alexandre Masquelein,8,True,"The paper proposes a unified occurrence and development model that addresses right-censored claim data for both pricing and reserving, with particular value in reinsurance contexts where uncertainty is high.","Bridging pricing and reserving through a granular model that accounts for reporting and settlement delays improves consistency and uncertainty handling, especially in low-frequency, high-severity lines.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,62,2206.08541v5,Ensemble distributional forecasting for insurance loss reserving,http://arxiv.org/abs/2206.08541v5,2022-06-17T04:20:36+00:00,Benjamin Avanzi,Avanzi,Avanzi; Li; Wong; Xian,Benjamin Avanzi; Yanfeng Li; Bernard Wong; Alan Xian,9,True,"This paper introduces a systematic, distribution-aware ensemble framework for loss reserving that leverages multiple stochastic models and is tailored to reserving data structures, outperforming traditional methods on both central estimates and key quantiles.",Ensembling stochastic reserving models while preserving full predictive distributions and accounting for reserving-specific data features leads to more robust and regulator-relevant reserve estimates.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,63,2512.20305v2,A Structured Nonparametric Framework for Nonlinear Accelerated Failure Time Models (KAN-AFT),http://arxiv.org/abs/2512.20305v2,2025-12-23T12:16:06+00:00,Mebin Jose,Jose,Jose; Francis; Kattumannil,Mebin Jose; Jisha Francis; Sudheesh Kumar Kattumannil,7,True,"The paper introduces a nonparametric, structured extension of Accelerated Failure Time models using Kolmogorov-Arnold networks to capture nonlinear covariate effects in survival analysis, with applications in clinical settings.","This method offers a flexible, interpretable survival modeling framework that can capture complex nonlinear relationships while preserving the time-scale interpretability of AFT models, making it transferable to claim development and IBNR modeling in reserving.",False
